Change1
66772.38987199782
243.12735251590493
261.45935780926084
21482.497937089385
18819.218385046763
26603.765391419045
1309666.0082038858
1217999.6295278582
512.4662650152313
250958.30279165355
1791.8815383306064
16854.3325854109
1279.540282220827
897919.6674312676
130248.65177262088
628.2719943400152
169770.90444151056
160.18298053153558
473422.06543193024
1700624.7852097866
1584895.7251997779
5131.705551116203
1736.3405220552813
1269153.951926563
848099.1719641618
590766.045033206
326.77013871372037
1471592.2908628613
66.45331060900935
105695.92077727486
543549.6919644416
103773.72541165072
1479.3719104763732
124396.93153427322
767063.6142496242
35719.45006531599
238243.12504586694
519.3874283067707
28025.069986425486
120.07368164997024
339405.1534319918
285050.07702742534
93150.63562083288
199506.25387781853
995.0063919530949
484.85913268398144
951154.2282529327
22527.535551786044
887961.8661567876
628991.696844763
328596.98865432927
138823.13901881978
406.6937805108173
163002.5877008335
714.8017111929221
53769.969868730215
617321.8514488424
802304.8467402859
26353.304803100298
1137.8231313170545
314.17820288267103
44201.581666658574
119.34216982139333
-402.8856670042951
293.7414850723726
-336.0023345028021
19914.857028084625
848.0099404972716
657526.1192422461
