load (MW)
1477.25
1339.333334
1290.916667
854.0
1008.416667
1686.166667
2625.25
2379.333334
2134.166667
2219.25
3009.5
2135.333334
1728.666667
1970.166667
1644.25
2296.166667
1986.833334
1414.583334
2007.083334
2654.833334
2429.583334
2309.5
2414.666667
1833.833334
2141.166667
2664.083334
2176.666667
2446.5
2156.666667
1903.75
2869.666667
2411.333334
2466.416667
1990.083334
1893.583334
2136.166667
2001.416667
1665.333334
2059.833334
2219.833334
1843.583334
1743.666667
1777.833334
2004.083334
1517.666667
1697.916667
2189.833334
2257.083334
2475.333334
1875.583334
1761.833334
1078.75
1644.916667
2010.166667
1645.083334
1897.666667
1947.583334
1814.5
1989.083334
1757.416667
1589.75
1125.0
1293.833334
1035.5
931.1666665
817.1666665
1054.833334
1475.666667
1818.0
