Perfect_Cost
90253.26979048304
91960.79041976987
82896.43499155316
86173.43241581877
93767.05923097802
134842.58839817552
139544.75980707485
129244.09930514218
131982.20588815876
140586.7537756709
127318.25400512366
102953.11821810598
103160.07751324015
110154.33383757
121078.15713968422
118661.44921108731
106744.71926983261
105888.23719921433
140644.39597551222
136423.44096778973
133515.02153511124
116089.43222423947
120641.22543136118
109638.23836099946
163909.9826815897
143748.2076734651
132449.4744931583
132466.94246027118
114909.18101600056
132017.14187478746
129327.07226683457
113043.62265458968
120095.51788346533
109959.74046531922
110027.42510550041
126938.32534049253
119609.0343766918
120607.38308588865
117130.08382720324
115488.73090936831
106347.0718755056
109667.85038156221
117561.57351623896
97166.53540023544
100308.17800307185
117438.89505831742
129929.71773486766
124597.61544162192
111089.22818073061
91125.54536454842
82896.43499155316
97332.10284627839
100146.74972703453
103872.01763553408
100597.92104606389
106051.50765439229
120789.28558493323
97402.46903444208
87871.58518312665
89497.86691932936
87231.29805223642
87581.26868106166
82582.25685787256
83636.14557159413
78418.40214118219
78243.41682677071
69472.69682712031
110175.48530983485
