load (MW)
1472.166667
1647.5
1433.333334
1273.333334
1194.333334
1589.166667
2274.833334
1941.416667
2214.5
2442.333334
2510.083334
1625.75
1456.5
1670.166667
1695.5
1972.25
2000.916667
1830.166667
2064.416667
2167.416667
2346.083334
1680.833334
2161.25
1783.916667
2699.75
2883.25
2318.916667
2317.416667
1846.416667
1697.166667
2647.083334
2188.5
2109.583334
2051.416667
1569.25
1975.666667
2252.583334
1884.75
1978.416667
1949.833334
1613.416667
1665.0
1920.916667
1509.666667
1790.166667
1904.666667
1986.333334
2201.083334
1691.25
1420.5
1308.916667
1430.75
1726.916667
1594.833334
1542.666667
1491.416667
1974.833334
1598.333334
1625.25
1552.916667
1297.333334
1129.083334
1149.5
1076.666667
1117.083334
1322.166667
1293.583334
1498.833334
