load (MW)
1258.833334
1511.416667
1248.166667
1224.083334
1165.083334
1463.0
1956.75
1937.0
2081.666667
2075.75
1987.916667
1357.5
1244.083334
1376.25
1494.0
1764.5
1672.666667
1674.083334
1835.0
1819.25
2184.666667
1410.333334
1809.0
1630.25
2770.916667
2735.083334
2219.5
2053.583334
1609.416667
1588.083334
2143.833334
1773.25
1623.0
1792.083334
1331.416667
1719.833334
2130.833334
1655.166667
1690.0
1660.333334
1356.166667
1404.416667
1763.75
1240.916667
1641.833334
1756.333334
1695.833334
1939.833334
1376.833334
1191.166667
1123.25
1379.75
1394.333334
1364.666667
1336.666667
1250.416667
1847.416667
1360.833334
1320.75
1236.583334
1098.083334
1113.166667
1002.0
1012.0
1017.166667
1245.25
1137.083334
1415.666667
