load (MW)
1346.833334
1372.25
1109.583334
1131.666667
1417.166667
2283.833334
2255.75
1989.083334
2080.583334
2517.333334
2067.75
1566.416667
1594.583334
1699.083334
2004.4166670000002
1978.6666670000002
1601.25
1730.833334
2366.916667
2273.5
2161.416667
1456.666667
1890.833334
1887.6666670000002
2607.166667
2204.5
2122.833334
2108.083334
1811.4166670000002
2349.25
2195.833334
2003.333334
1868.5
1749.0
1860.0
1956.0
1779.25
2021.583334
1924.083334
1761.6666670000002
1634.333334
1744.75
1927.333334
1623.666667
1600.0
1917.0
2164.75
2058.083334
1727.9166670000002
1425.25
1215.083334
1608.5
1625.75
1611.333334
1505.833334
1768.333334
1801.5
1692.833334
1433.666667
1312.75
1173.083334
1192.5
1077.583334
1080.333334
1069.083334
1067.083334
1163.166667
1599.666667
