load (MW)
1519.583334
1554.166667
1366.166667
1434.833334
1590.75
2397.333334
2486.5
2290.5
2342.75
2506.083334
2253.75
1776.083334
1780.25
1919.25
2134.416667
2086.833334
1852.083334
1835.166667
2507.166667
2427.5
2372.0
2036.166667
2125.833334
1909.083334
2942.166667
2565.5
2351.666667
2352.0
2012.916667
2343.416667
2292.083334
1976.166667
2115.083334
1915.416667
1916.75
2246.5
2105.5
2125.166667
2056.666667
2024.333334
1844.25
1909.666667
2065.166667
1659.583334
1722.833334
2062.75
2303.583334
2201.833334
1937.666667
1537.25
1366.166667
1662.916667
1719.583334
1794.583334
1728.666667
1838.416667
2128.75
1664.333334
1470.416667
1504.25
1457.0
1464.333334
1359.583334
1381.666667
1272.333334
1268.666667
1077.833334
1919.666667
