Perfect_Cost
89903.53661325635
92968.84479335255
85290.55204608961
87016.54336770833
92520.36343420568
131750.7551274002
138866.35524636038
128842.33569472178
134912.46031903077
138161.34658522444
127554.07179696189
99840.44990466908
100796.60200118473
109574.7839949658
118331.4865077095
117819.62125452404
108022.26713881537
105535.97063466616
134777.08345599883
133283.57077435192
131755.12210607823
113792.38417379512
120311.26272798321
107692.30443543765
164670.26262540388
148879.53444566144
134842.58839817552
132663.45728680294
112371.00637462611
130082.56256501161
125095.45300217171
110429.30277397233
118149.58395790329
105959.36625904814
104219.70930699438
127405.59394549449
123370.48950736415
119850.16096762275
110230.479076811
114380.3946154608
103458.09894592322
107726.14678090921
112159.4918042556
92610.88263388338
100134.33216734102
117811.16070622746
123112.83671733046
120387.40796722319
106651.6528324724
86233.08649485461
80983.52753971673
94236.11309511174
92787.80644337059
101040.81402507528
97654.95939834748
100204.69830583334
120281.65065665757
92475.10388373988
83310.03662210815
84363.92533582814
82964.04296369982
84121.3320969935
79269.46698618539
79356.9596195294
76728.34447452983
76340.20545621662
75247.01369877272
105896.6053386682
