Perfect_Cost
83119.14356919384
73612.69682712188
74507.75407367444
60057.55232700196
59705.05234200425
80064.85472256727
124706.79032778343
118999.87246276253
101889.34725434301
112167.95240331576
145796.72340581994
110018.96455720546
86272.85586497221
89445.24934068565
83890.6696262391
109917.43757155098
107159.28776074715
85644.49954988604
95569.21355106463
126471.0567878989
119824.77922120894
115801.7724146292
107307.34796508189
100978.72622659995
106791.25243774673
140059.1057662679
116948.18132815958
118073.43871866069
112041.04367124672
95840.77105135359
136078.44828978952
122213.23554636404
112231.4067693496
96803.56582509745
91467.04951015579
103267.69638048738
105478.02200619677
92384.58468406313
108111.1032512619
104410.11187242725
93976.8991175644
89198.35141188226
90944.5070639393
101674.10956952085
84328.13288840887
89903.53661325635
106588.1984664367
116812.81199703095
116563.22480704164
90282.07132708396
81238.05159436351
66911.44681212225
87589.22252644885
94281.37269494993
85191.12854921626
87100.05907835667
96355.08451532552
92450.41683825823
97646.68100866284
86575.10318284467
71313.94679711855
63138.94680462012
65775.19678962074
58673.802327004465
56220.42324504895
57541.30233450301
59693.80234200128
71445.19681212082
85067.8434684515
