Perfect_Cost
83385.59843964611
73541.446797123
73879.60563156244
58287.55234200164
58902.55233450191
81854.47709363811
128370.70011104264
120446.63200834543
102655.0967854255
114536.91541885326
151027.29968265697
109579.01426911262
87251.1827611568
92092.45467879015
82140.81667301054
112387.92752198012
107814.98289335526
84721.84981004514
97820.52684439198
128859.80366183432
120666.60717777428
117658.87022774573
116567.45513195354
102419.1631512191
110915.78622998245
142027.80919736176
118005.75407847764
121017.96010332082
112269.47938896951
97096.1692120732
141092.23168365483
124523.37648968717
115501.42178257725
99977.04306131539
92820.72252046829
105722.23403009074
106085.0914518312
92956.50127061323
109244.8212915856
106693.95577700375
95128.96127290913
88511.87231401705
91779.75206978638
103727.14608920162
85370.09078632243
90520.71275027277
109752.45621986131
116635.13977213549
119338.29576520082
92405.15723842056
84395.74086055809
66521.4467971198
88563.57249993905
96231.64928792142
84666.17265370401
90195.66666790233
97886.75386254725
93384.4100260269
101078.06670415871
89599.06308524503
73642.6967971221
62876.44679712113
66408.94679711836
58602.55234200251
55366.916462140805
56294.1352035809
60270.19680461989
73661.44681212364
86519.42607422508
