Perfect_Cost
70237.69682711996
79134.25108961097
71272.69682711891
72022.69679711938
74808.0782963727
94067.41831724065
101711.36224860568
109528.25077628405
118196.11717658117
107726.14678090921
103213.8869716993
73945.48550666259
73365.19682711919
78740.53416797667
85358.15997051743
89072.87865335538
97572.1756504919
92664.37121596574
99666.60406893869
101011.83968600757
103553.30025347279
89230.7314378602
95342.91565061576
87939.19315527356
154173.0584306256
142697.3457068677
120340.87474854331
106199.01172193544
85899.0236522542
99418.25287503959
99964.62550162018
86066.05507355546
92656.14218434872
82045.37014655152
73642.6967971221
106013.75903997562
118830.66083692614
100390.96170125742
84336.08678152105
94310.17423155275
79850.10003803871
81886.2925706398
91627.51530577957
71981.44682712136
90693.5220686363
96922.88656137961
92606.76809338816
90594.77388671375
79838.16922223271
69045.19682712131
67275.19679712104
79166.06656661678
75273.96585720398
78438.28680237893
81420.99075416262
74442.29877896818
107717.68618184967
73807.69681212223
72446.4468121206
69247.69682712165
65801.44679711835
70822.69682711983
66551.4468121202
67151.44679712017
66765.19681212082
70965.19679712124
66442.69679712049
84355.97144271676
