load (MW)
1550.916667
1670.583334
1501.0
1306.666667
1167.416667
1717.75
2474.5
2142.083334
2240.083334
2660.5
2882.75
1812.6666670000002
1656.583334
1894.25
1768.083334
2212.166667
2156.0
1883.9166670000002
2194.583334
2338.166667
2443.583334
1883.75
2347.666667
1939.1666670000002
2695.5
2910.0
2337.166667
2445.666667
2012.25
1806.4166670000002
2909.25
2470.583334
2380.583334
2121.5
1743.4166670000002
2154.916667
2211.166667
2021.4166670000002
2193.416667
2084.333334
1764.583334
1781.583334
1873.583334
1663.583334
1851.6666670000002
2005.4166670000002
2180.083334
2351.166667
1968.833334
1563.916667
1506.166667
1478.25
1884.5
1739.0
1645.083334
1623.5
2044.833334
1728.9166670000002
1836.9166670000002
1789.25
1415.666667
1116.166667
1216.583334
1120.25
1135.166667
1289.5
1401.583334
1558.75
