Perfect_Cost
84924.67367876496
87613.0841580625
74530.85593696107
78299.09398311241
90997.99564602332
134340.3838065457
134563.10060994857
120721.6009447509
124182.75079036335
143358.01421837194
121671.52775715632
100121.9146076461
100047.40924947477
106114.47724310617
120954.26693662057
116025.97785820611
98640.08578426174
102108.72415884517
138937.2995496193
133916.78519793405
129680.79895459245
113585.09992833648
114393.085488667
109003.69470065569
153399.85647344522
132305.36362036792
124872.73619876761
126392.45085728518
111711.08096786676
133637.29746211058
129043.21749993156
115091.08351504485
113741.62068096752
107366.57205696894
111135.76139941014
119054.86628050136
108686.42287048399
116245.95297687096
114824.57517769985
109062.9187417781
102547.47791817815
107210.05125357442
117024.32656740212
97998.51189980264
96095.87053777887
112722.12055026989
127584.64080491486
123117.20374841336
108432.6054063451
90245.04075886487
80383.0097789435
97597.01076988313
99505.17579290556
99078.8395932669
97170.67457024571
107556.93515507238
111981.8195793605
100713.81825332709
87708.53068452094
84861.04267703532
81456.78320158576
81564.16054384888
77623.01440480135
76819.67282302844
74423.04721083146
74034.16587634973
68677.69681212053
103528.46513408389
