Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99,Node_100,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118
14.33253889674682,5.620603488920321,10.960176803394626,10.960176803394626,0.0,14.613569071192835,5.339573314474305,7.86884488448845,0.0,0.0,19.672112211221123,13.208418198962754,9.555025931164547,3.934422442244225,25.292715700141446,7.025754361150401,3.0913319189061763,16.86181046676096,12.646357850070723,5.058543140028289,3.934422442244225,2.8103017444601606,1.9672112211221124,3.6533922677982087,0.0,0.0,19.953142385667142,4.7775129655822735,6.744724186704386,0.0,12.08429750117869,16.580780292314948,6.463694012258369,16.580780292314948,9.273995756718529,8.711935407826498,0.0,0.0,7.587814710042434,18.547991513437058,10.398116454502595,26.978896746817544,5.058543140028289,4.496482791136257,14.894599245638851,7.86884488448845,9.555025931164547,5.620603488920321,24.449625176803398,4.7775129655822735,4.7775129655822735,5.058543140028289,6.463694012258369,31.75640971239981,17.70490099009901,23.60653465346535,3.372362093352193,3.372362093352193,77.84535832154644,21.920353606789252,0.0,21.639323432343236,0.0,0.0,0.0,10.960176803394626,7.86884488448845,0.0,0.0,18.547991513437058,0.0,3.372362093352193,1.6861810466760965,19.110051862329094,13.208418198962754,19.110051862329094,17.14284064120698,19.953142385667142,10.960176803394626,36.53392267798209,0.0,15.175629420084867,5.620603488920321,3.0913319189061763,6.744724186704386,5.901633663366337,0.0,13.489448373408772,0.0,45.80791843470062,2.8103017444601606,18.266961338991045,3.372362093352193,8.43090523338048,11.803267326732675,10.67914662894861,4.21545261669024,9.555025931164547,11.803267326732675,10.398116454502595,6.182663837812353,1.4051508722300803,6.463694012258369,10.67914662894861,8.711935407826498,12.08429750117869,14.051508722300802,0.5620603488920322,2.2482413955681286,10.960176803394626,0.0,19.110051862329094,1.6861810466760965,2.2482413955681286,6.182663837812353,51.70955209806695,5.620603488920321,9.273995756718529
18.041760961810468,7.075200377180576,13.796640735502123,13.796640735502123,0.0,18.395520980669495,6.721440358321546,9.905280528052806,0.0,0.0,24.763201320132012,16.626720886374354,12.027840641206978,4.952640264026403,31.83840169731259,8.84400047147572,3.8913602074493165,21.225601131541726,15.919200848656295,6.367680339462518,4.952640264026403,3.537600188590288,2.4763201320132016,4.598880245167374,0.0,0.0,25.116961338991043,6.013920320603489,8.49024045261669,0.0,15.211680810938239,20.8718411126827,8.136480433757662,20.8718411126827,11.67408062234795,10.966560584629892,0.0,0.0,9.551520509193777,23.3481612446959,13.089120697784066,33.96096181046676,6.367680339462518,5.660160301744461,18.749280999528526,9.905280528052806,12.027840641206978,7.075200377180576,30.777121640735505,6.013920320603489,6.013920320603489,6.367680339462518,8.136480433757662,39.97488213107025,22.286881188118812,29.71584158415842,4.245120226308345,4.245120226308345,97.99152522395097,27.593281471004246,0.0,27.23952145214522,0.0,0.0,0.0,13.796640735502123,9.905280528052806,0.0,0.0,23.3481612446959,0.0,4.245120226308345,2.1225601131541727,24.055681282413957,16.626720886374354,24.055681282413957,21.579361150400754,25.116961338991043,13.796640735502123,45.98880245167374,0.0,19.103041018387554,7.075200377180576,3.8913602074493165,8.49024045261669,7.428960396039605,0.0,16.98048090523338,0.0,57.66288307402169,3.537600188590288,22.99440122583687,4.245120226308345,10.612800565770863,14.85792079207921,13.442880716643092,5.3064002828854315,12.027840641206978,14.85792079207921,13.089120697784066,7.782720414898633,1.768800094295144,8.136480433757662,13.442880716643092,10.966560584629892,15.211680810938239,17.68800094295144,0.7075200377180576,2.8300801508722304,13.796640735502123,0.0,24.055681282413957,2.1225601131541727,2.8300801508722304,7.782720414898633,65.09184347006129,7.075200377180576,11.67408062234795
14.871272984441303,5.831871758604432,11.372149929278642,11.372149929278642,0.0,15.162866572371524,5.54027817067421,8.164620462046205,0.0,0.0,20.41155115511551,13.704898632720415,9.914181989627535,4.0823102310231025,26.243422913719947,7.28983969825554,3.2075294672324377,17.495615275813297,13.121711456859973,5.248684582743989,4.0823102310231025,2.915935879302216,2.0411551155115513,3.790716643092881,0.0,0.0,20.703144743045733,4.957090994813767,6.998246110325319,0.0,12.53852428099953,17.204021687883074,6.706652522395096,17.204021687883074,9.622588401697312,9.03940122583687,0.0,0.0,7.8730268741159835,19.245176803394624,10.7889627534182,27.992984441301275,5.248684582743989,4.665497406883546,15.454460160301744,8.164620462046205,9.914181989627535,5.831871758604432,25.36864214992928,4.957090994813767,4.957090994813767,5.248684582743989,6.706652522395096,32.95007543611504,18.37039603960396,24.493861386138615,3.4991230551626593,3.4991230551626593,80.77142385667138,22.744299858557284,0.0,22.452706270627065,0.0,0.0,0.0,11.372149929278642,8.164620462046205,0.0,0.0,19.245176803394624,0.0,3.4991230551626593,1.7495615275813297,19.82836397925507,13.704898632720415,19.82836397925507,17.78720886374352,20.703144743045733,11.372149929278642,37.90716643092881,0.0,15.746053748231967,5.831871758604432,3.2075294672324377,6.998246110325319,6.123465346534654,0.0,13.996492220650637,0.0,47.52975483262612,2.915935879302216,18.953583215464405,3.4991230551626593,8.747807637906648,12.246930693069308,11.08055634134842,4.373903818953324,9.914181989627535,12.246930693069308,10.7889627534182,6.415058934464875,1.457967939651108,6.706652522395096,11.08055634134842,9.03940122583687,12.53852428099953,14.57967939651108,0.5831871758604432,2.332748703441773,11.372149929278642,0.0,19.82836397925507,1.7495615275813297,2.332748703441773,6.415058934464875,53.65322017916077,5.831871758604432,9.622588401697312
16.708571428571428,6.552380952380953,12.777142857142858,12.777142857142858,0.0,17.036190476190477,6.2247619047619045,9.173333333333334,0.0,0.0,22.93333333333333,15.398095238095237,11.13904761904762,4.586666666666667,29.485714285714288,8.19047619047619,3.603809523809524,19.657142857142855,14.742857142857144,5.897142857142857,4.586666666666667,3.2761904761904765,2.2933333333333334,4.259047619047619,0.0,0.0,23.260952380952382,5.56952380952381,7.862857142857143,0.0,14.087619047619048,19.32952380952381,7.535238095238094,19.32952380952381,10.811428571428571,10.156190476190476,0.0,0.0,8.845714285714287,21.622857142857143,12.121904761904762,31.451428571428572,5.897142857142857,5.241904761904762,17.363809523809525,9.173333333333334,11.13904761904762,6.552380952380953,28.502857142857142,5.56952380952381,5.56952380952381,5.897142857142857,7.535238095238094,37.02095238095238,20.64,27.52,3.9314285714285715,3.9314285714285715,90.75047619047619,25.554285714285715,0.0,25.226666666666667,0.0,0.0,0.0,12.777142857142858,9.173333333333334,0.0,0.0,21.622857142857143,0.0,3.9314285714285715,1.9657142857142857,22.27809523809524,15.398095238095237,22.27809523809524,19.984761904761903,23.260952380952382,12.777142857142858,42.59047619047619,0.0,17.691428571428574,6.552380952380953,3.603809523809524,7.862857142857143,6.88,0.0,15.725714285714286,0.0,53.40190476190476,3.2761904761904765,21.295238095238094,3.9314285714285715,9.828571428571427,13.76,12.449523809523809,4.914285714285714,11.13904761904762,13.76,12.121904761904762,7.207619047619048,1.6380952380952383,7.535238095238094,12.449523809523809,10.156190476190476,14.087619047619048,16.38095238095238,0.6552380952380953,2.620952380952381,12.777142857142858,0.0,22.27809523809524,1.9657142857142857,2.620952380952381,7.207619047619048,60.281904761904755,6.552380952380953,10.811428571428571
12.350608203677512,4.843375766148044,9.444582743988684,9.444582743988684,0.0,12.592776991984913,4.601206977840641,6.78072607260726,0.0,0.0,16.95181518151815,11.381933050447902,8.233738802451674,3.39036303630363,21.795190947666196,6.054219707685054,2.663856671381424,14.530127298444128,10.897595473833098,4.359038189533239,3.39036303630363,2.421687883074022,1.695181518151815,3.148194247996228,0.0,0.0,17.193983969825556,4.116869401225837,5.812050919377652,0.0,10.413257897218294,14.287958510136727,5.5698821310702495,14.287958510136727,7.991570014144271,7.507232437529467,0.0,0.0,6.538557284299858,15.983140028288542,8.96024516737388,23.24820367751061,4.359038189533239,3.8747006129184345,12.834945780292315,6.78072607260726,8.233738802451674,4.843375766148044,21.068684582743987,4.116869401225837,4.116869401225837,4.359038189533239,5.5698821310702495,27.365073078736444,15.256633663366335,20.342178217821782,2.906025459688826,2.906025459688826,67.0807543611504,18.88916548797737,0.0,18.646996699669966,0.0,0.0,0.0,9.444582743988684,6.78072607260726,0.0,0.0,15.983140028288542,0.0,2.906025459688826,1.453012729844413,16.467477604903348,11.381933050447902,16.467477604903348,14.772296086751531,17.193983969825556,9.444582743988684,31.48194247996228,0.0,13.077114568599717,4.843375766148044,2.663856671381424,5.812050919377652,5.085544554455446,0.0,11.624101838755305,0.0,39.47351249410655,2.421687883074022,15.74097123998114,2.906025459688826,7.265063649222064,10.171089108910891,9.202413955681282,3.632531824611032,8.233738802451674,10.171089108910891,8.96024516737388,5.327713342762848,1.210843941537011,5.5698821310702495,9.202413955681282,7.507232437529467,10.413257897218294,12.108439415370109,0.4843375766148043,1.9373503064592172,9.444582743988684,0.0,16.467477604903348,1.453012729844413,1.9373503064592172,5.327713342762848,44.559057048561996,4.843375766148044,7.991570014144271
15.50895332390382,6.081942479962282,11.85978783592645,11.85978783592645,0.0,15.813050447901933,5.777845355964168,8.514719471947195,0.0,0.0,21.286798679867985,14.292564827911363,10.33930221593588,4.257359735973598,27.368741159830268,7.602428099952853,3.345068363979255,18.245827439886845,13.684370579915134,5.473748231966054,4.257359735973598,3.040971239981141,2.128679867986799,3.9532626119754832,0.0,0.0,21.5908958038661,5.16965110796794,7.298330975954738,0.0,13.076176331918907,17.941730315888734,6.994233851956624,17.941730315888734,10.035205091937765,9.427010843941538,0.0,0.0,8.210622347949082,20.07041018387553,11.251593587930222,29.193323903818953,5.473748231966054,4.865553983969826,16.11714757190005,8.514719471947195,10.33930221593588,6.081942479962282,26.45644978783593,5.16965110796794,5.16965110796794,5.473748231966054,6.994233851956624,34.362975011786894,19.158118811881188,25.544158415841586,3.649165487977369,3.649165487977369,84.2349033474776,23.7195756718529,0.0,23.415478547854786,0.0,0.0,0.0,11.85978783592645,8.514719471947195,0.0,0.0,20.07041018387553,0.0,3.649165487977369,1.8245827439886846,20.67860443187176,14.292564827911363,20.67860443187176,18.54992456388496,21.5908958038661,11.85978783592645,39.53262611975484,0.0,16.421244695898164,6.081942479962282,3.345068363979255,7.298330975954738,6.386039603960397,0.0,14.596661951909477,0.0,49.5678312116926,3.040971239981141,19.76631305987742,3.649165487977369,9.122913719943423,12.772079207920793,11.555690711928335,4.561456859971711,10.33930221593588,12.772079207920793,11.251593587930222,6.69013672795851,1.5204856199905705,6.994233851956624,11.555690711928335,9.427010843941538,13.076176331918907,15.204856199905706,0.6081942479962282,2.432776991984913,11.85978783592645,0.0,20.67860443187176,1.8245827439886846,2.432776991984913,6.69013672795851,55.95387081565299,6.081942479962282,10.035205091937765
28.659066478076383,11.23884959924564,21.915756718528996,21.915756718528996,0.0,29.221008958038663,10.676907119283356,15.734389438943897,0.0,0.0,39.33597359735973,26.411296558227253,19.10604431871759,7.867194719471948,50.57482319660538,14.04856199905705,6.181367279585102,33.71654879773692,25.28741159830269,10.114964639321077,7.867194719471948,5.61942479962282,3.933597359735974,7.305252239509666,0.0,0.0,39.89791607732202,9.553022159358795,13.486619519094768,0.0,24.163526638378126,33.154606317774636,12.924677039132485,33.154606317774636,18.544101838755306,17.420216878830743,0.0,0.0,15.172446958981615,37.08820367751061,20.791871758604437,53.94647807637907,10.114964639321077,8.991079679396512,29.782951438000946,15.734389438943897,19.10604431871759,11.23884959924564,48.888995756718536,9.553022159358795,9.553022159358795,10.114964639321077,12.924677039132485,63.49950023573786,35.40237623762376,47.203168316831686,6.743309759547384,6.743309759547384,155.6580669495521,43.83151343705799,0.0,43.269570957095716,0.0,0.0,0.0,21.915756718528996,15.734389438943897,0.0,0.0,37.08820367751061,0.0,6.743309759547384,3.371654879773692,38.21208863743518,26.411296558227253,38.21208863743518,34.2784912776992,39.89791607732202,21.915756718528996,73.05252239509666,0.0,30.34489391796323,11.23884959924564,6.181367279585102,13.486619519094768,11.800792079207922,0.0,26.973239038189536,0.0,91.59662423385197,5.61942479962282,36.52626119754833,6.743309759547384,16.85827439886846,23.601584158415843,21.353814238566713,8.42913719943423,19.10604431871759,23.601584158415843,20.791871758604437,12.362734559170203,2.80971239981141,12.924677039132485,21.353814238566713,17.420216878830743,24.163526638378126,28.0971239981141,1.123884959924564,4.495539839698256,21.915756718528996,0.0,38.21208863743518,3.371654879773692,4.495539839698256,12.362734559170203,103.39741631305988,11.23884959924564,18.544101838755306
23.041732673267326,9.035973597359737,17.620148514851486,17.620148514851486,0.0,23.493531353135314,8.58417491749175,12.65036303630363,0.0,0.0,31.625907590759073,21.23453795379538,15.361155115511552,6.325181518151815,40.66188118811881,11.294966996699669,4.969785478547855,27.107920792079206,20.330940594059406,8.132376237623761,6.325181518151815,4.5179867986798685,3.1625907590759077,5.8733828382838285,0.0,0.0,32.07770627062706,7.680577557755776,10.843168316831683,0.0,19.427343234323434,26.65612211221122,10.391369636963695,26.65612211221122,14.909356435643563,14.00575907590759,0.0,0.0,12.198564356435645,29.818712871287126,16.71655115511551,43.37267326732673,8.132376237623761,7.228778877887788,23.9453300330033,12.65036303630363,15.361155115511552,9.035973597359737,39.30648514851485,7.680577557755776,7.680577557755776,8.132376237623761,10.391369636963695,51.05325082508251,28.463316831683166,37.95108910891089,5.4215841584158415,5.4215841584158415,125.14823432343233,35.24029702970297,0.0,34.78849834983499,0.0,0.0,0.0,17.620148514851486,12.65036303630363,0.0,0.0,29.818712871287126,0.0,5.4215841584158415,2.7107920792079208,30.722310231023105,21.23453795379538,30.722310231023105,27.559719471947194,32.07770627062706,17.620148514851486,58.73382838283828,0.0,24.39712871287129,9.035973597359737,4.969785478547855,10.843168316831683,9.487772277227723,0.0,21.686336633663366,0.0,73.64318481848184,4.5179867986798685,29.36691419141914,5.4215841584158415,13.553960396039603,18.975544554455446,17.1683498349835,6.7769801980198014,15.361155115511552,18.975544554455446,16.71655115511551,9.93957095709571,2.2589933993399343,10.391369636963695,17.1683498349835,14.00575907590759,19.427343234323434,22.589933993399338,0.9035973597359735,3.614389438943894,17.620148514851486,0.0,30.722310231023105,2.7107920792079208,3.614389438943894,9.93957095709571,83.13095709570956,9.035973597359737,14.909356435643563
27.874229137199436,10.931070249882131,21.315586987270155,21.315586987270155,0.0,28.42078264969354,10.384516737388024,15.303498349834983,0.0,0.0,38.258745874587454,25.688015087223008,18.582819424799624,7.651749174917492,49.189816124469594,13.663837812352664,6.012088637435172,32.79321074964639,24.594908062234797,9.837963224893917,7.651749174917492,5.4655351249410655,3.825874587458746,7.105195662423385,0.0,0.0,38.80529938708157,9.291409712399812,13.117284299858557,0.0,23.501801037246583,32.246657237152284,12.57073078736445,32.246657237152284,18.036265912305517,16.943158887317303,0.0,0.0,14.756944837340878,36.07253182461103,20.222479962281945,52.46913719943423,9.837963224893917,8.744856199905705,28.967336162187646,15.303498349834983,18.582819424799624,10.931070249882131,47.55015558698727,9.291409712399812,9.291409712399812,9.837963224893917,12.57073078736445,61.76054691183404,34.43287128712871,45.91049504950495,6.558642149929279,6.558642149929279,151.3953229608675,42.63117397454031,0.0,42.08462046204621,0.0,0.0,0.0,21.315586987270155,15.303498349834983,0.0,0.0,36.07253182461103,0.0,6.558642149929279,3.2793210749646393,37.16563884959925,25.688015087223008,37.16563884959925,33.3397642621405,38.80529938708157,21.315586987270155,71.05195662423385,0.0,29.513889674681757,10.931070249882131,6.012088637435172,13.117284299858557,11.477623762376238,0.0,26.234568599717115,0.0,89.08822253653936,5.4655351249410655,35.525978312116926,6.558642149929279,16.396605374823196,22.955247524752476,20.769033474776048,8.198302687411598,18.582819424799624,22.955247524752476,20.222479962281945,12.024177274870343,2.7327675624705328,12.57073078736445,20.769033474776048,16.943158887317303,23.501801037246583,27.32767562470533,1.093107024988213,4.372428099952852,21.315586987270155,0.0,37.16563884959925,3.2793210749646393,4.372428099952852,12.024177274870343,100.5658462989156,10.931070249882131,18.036265912305517
24.346669024045262,9.547713342762847,18.61804101838755,18.61804101838755,0.0,24.824054691183402,9.070327675624704,13.366798679867987,0.0,0.0,33.416996699669966,22.43712635549269,16.231112682696843,6.6833993399339935,42.96471004243281,11.93464167845356,5.251242338519566,28.643140028288542,21.482355021216406,8.592942008486563,6.6833993399339935,4.773856671381424,3.3416996699669967,6.206013672795851,0.0,0.0,33.89438236680811,8.115556341348421,11.457256011315417,0.0,20.527583686940122,28.1657543611504,10.979870344177273,28.1657543611504,15.753727015558697,14.798955681282415,0.0,0.0,12.889413012729845,31.507454031117394,17.66326968411127,45.82902404526167,8.592942008486563,7.6381706742102775,25.301440358321546,13.366798679867987,16.231112682696843,9.547713342762847,41.53255304101839,8.115556341348421,8.115556341348421,8.592942008486563,10.979870344177273,53.944580386610085,30.075297029702966,40.10039603960396,5.728628005657709,5.728628005657709,132.23582979726544,37.2360820367751,0.0,36.758696369636965,0.0,0.0,0.0,18.61804101838755,13.366798679867987,0.0,0.0,31.507454031117394,0.0,5.728628005657709,2.8643140028288543,32.462225365393685,22.43712635549269,32.462225365393685,29.120525695426686,33.89438236680811,18.61804101838755,62.06013672795851,0.0,25.77882602545969,9.547713342762847,5.251242338519566,11.457256011315417,10.02509900990099,0.0,22.914512022630834,0.0,77.8138637435172,4.773856671381424,31.030068363979254,5.728628005657709,14.321570014144271,20.05019801980198,18.140655351249407,7.1607850070721355,16.231112682696843,20.05019801980198,17.66326968411127,10.502484677039131,2.386928335690712,10.979870344177273,18.140655351249407,14.798955681282415,20.527583686940122,23.86928335690712,0.9547713342762847,3.8190853371051388,18.61804101838755,0.0,32.462225365393685,2.8643140028288543,3.8190853371051388,10.502484677039131,87.83896275341819,9.547713342762847,15.753727015558697
