load (MW)
1408.666667
1465.0
1189.833334
1269.833334
1534.666667
2387.75
2392.0
2127.416667
2193.916667
2558.166667
2145.916667
1719.083334
1717.583334
1839.666667
2132.0
2034.916667
1689.25
1759.083334
2475.083334
2379.666667
2298.833334
1986.833334
2002.75
1896.583334
2746.25
2348.916667
2207.083334
2236.083334
1949.916667
2374.333334
2286.666667
2016.5
1989.916667
1864.333334
1938.583334
2094.583334
1890.333334
2039.25
2011.25
1897.75
1767.916667
1861.25
2054.583334
1676.333334
1637.916667
1969.833334
2258.833334
2173.583334
1885.333334
1519.416667
1313.5
1668.25
1706.666667
1698.083334
1659.666667
1868.083334
1955.25
1731.0
1467.0
1407.333334
1336.0
1338.25
1255.666667
1238.833334
1187.5
1179.083334
1060.166667
1787.666667
