Perfect_Cost
95598.01513704186
95774.93894652916
93849.34939903747
77782.09193298843
73638.9468121205
110124.72181700877
150947.0926827705
135715.9875922728
128964.61156931789
150866.8856828854
181685.84161895193
118449.93464071899
107895.35840674477
123532.06834726654
107984.1945191943
135943.07142675613
128606.51790288342
104948.2061093208
130798.74995028645
146838.7173744169
143233.86176748085
123663.07823162105
142879.14041080867
119042.17540729376
146994.66994834458
162805.34068945752
133069.5879283029
148799.32744577754
124540.8444567993
115932.91147161042
174241.3518902049
155205.4841414867
145388.7939015156
122226.33653479874
113758.54182832228
128890.37261738174
125283.23381894577
114875.33867052755
132008.40786502924
127689.44871239825
108855.63449632094
109198.28807290675
110078.18859832884
110932.70742810138
107650.00154166712
115632.56078879337
134410.25577980417
138768.80689588867
131676.5161754654
103048.31947598673
105564.94492406398
89433.10681879862
115057.24122033417
117954.99058565206
104132.78638913127
108864.09509537957
120078.59668534761
108627.19877859691
118373.78940147809
114752.66026337151
94067.41831724065
74319.0888260546
83552.6298609438
74122.72298813782
73417.69679712308
74014.91430821108
88372.67944702486
98333.78601156479
