Perfect_Cost
87955.10089377807
96569.03889303152
86101.84752097756
78466.12540441168
74738.77270651974
93688.88360341269
128423.10406478714
111279.5912788343
125261.39882075107
137204.1293064973
140799.58657903253
95495.1524146225
87207.43642062135
97692.21207743448
98950.52477663563
112844.79895742734
114300.01910207116
105639.45028223221
117523.5008966177
122794.04601620213
132156.88576890124
98222.0279743101
122470.88828399255
103342.20173865902
150911.4451094429
160748.1126188232
130733.24500811011
130654.63907749638
106457.05946022001
99033.30852449342
148095.2882602057
123898.89602346056
119816.31867291365
116863.5754898583
92705.51627531054
113018.24090817562
127257.11609402724
108402.99333502147
113157.84051345178
111706.85069372106
94886.20530922477
97435.58249384863
110238.93967587015
89763.64337199042
103652.64073103401
109414.03291742425
113559.71818192411
124558.31247631669
98739.42626182223
85489.39894439527
80164.2781717182
85978.56239248869
100510.99812819829
93968.6701353211
91392.98837371421
88874.55081209297
112975.93801440808
94141.47945368533
95470.46536914355
91899.07280606723
79611.48372189696
71778.94682712099
72697.69679712343
69420.19681211998
71238.94682712176
80796.61140949909
79432.52148478912
89234.77897753584
