Change1,Change2,Change3,Change4,Change5
31219.353786895022,579025.430050686,73395.07056286979,84277.39058168816,1261.3447457883158
473.0522877237963,1037189.876416975,660.4435851888702,103.29133600452042,925223.4479530709
198312.48373752198,648484.2712919906,99282.29398350416,773196.4402991137,78175.63589652909
559345.3571603961,956.2938453657989,434.58832126019115,732775.8089739601,310556.5780767515
53203.23905530227,41752.86751809741,22731.82974358737,165237.91069322126,174626.78465148533
274020.3542405865,461.2028199365741,660644.0969311644,568.2936568272125,1577.5403230365046
201823.4597298595,754516.1167376047,1498.4770290658053,1843393.5024282006,1323990.8266993177
1271.0579448449716,488851.873003858,97892.5504266273,242746.68077566844,241665.23840342785
1396.937135509579,68951.74631699715,157.09617539006285,1560656.7683451476,509504.146191696
1190.4510924418864,28.27867245831294,1387599.5894190238,154091.53427489367,292889.86061139917
1292123.7572442377,1265075.6354772712,379033.5370567909,39724.57316204358,828974.0813946922
560.7435309516441,692.3324082503532,1203704.7622455838,3866.2967278474825,294942.6831775636
190594.8878496096,124718.34618717898,1491.1682367702306,903.8684884291433,276062.2210413469
71103.19280079509,109855.62316644691,329912.2791976373,719767.8682518099,22921.93294793184
1181746.9216403682,887591.1876997226,530768.529394351,358126.51879366854,87276.68713874204
190.19923364814895,1049726.355299934,1376586.208409937,1462624.3450245848,262491.5294553406
1239525.5746070852,1030387.6185431269,261.4619168101344,129941.70453768795,55916.97415750635
9043.727136285233,71.65531713193923,808719.1358244473,47605.18305326237,1161.4054054970184
1357.578911322009,587107.6595334847,515670.0595888468,1158954.7100842632,115680.71429442424
1700.7831148956902,232229.12021699682,1198338.8459432416,78570.11072596186,1465.5254919201252
889781.988950149,1613478.12548557,1928080.0658518453,1038411.3466567917,365827.9047908861
1073033.616593627,9029.65430259904,1267.418769031443,23580.69991174848,8026.661671740629
848729.9729563317,1100706.4340889656,273648.0245293217,498834.44707674824,1581658.9627898398
791034.9303372004,757141.1616800296,1602.674802155976,195.9149801784224,618535.151028136
885818.8167181393,442308.56174083834,130540.5592654953,1654499.59677576,1461.3800927158736
580.627895943675,1366670.8790054591,1056607.6078726728,333802.54619245825,262134.811355424
526.3158210220427,1350484.9568086877,20700.56659376058,341067.30469811737,613164.5914618074
1140.0152347126714,1403.9461605445395,593.9980899191723,294518.1085174734,1208.558082496791
965307.4341215891,797278.9077465689,973993.1205019344,114323.65850742371,1019903.1770838277
625444.8267199642,4306.377441254255,555365.4767178355,1341.858400355166,95.26202504687535
482242.5957068444,1330631.4374939697,472133.721348033,29577.465994578175,270059.6991009779
403427.2099111221,156185.0526559985,1522.8265890097537,212579.68924886477,187407.58198397898
650520.7019225489,1699955.0316539246,96493.11759315926,250021.88637288817,372794.135822606
31523.17174187339,297053.46785925503,491997.0288154227,1767.5813181452686,189.32132849084155
33072.92607033938,740.3685203025234,726780.5238377368,986205.3659703055,836393.8925090226
233646.65447698985,1597.464544969931,980793.0427633232,12578.540108002737,221029.82680078046
288141.13280875847,35787.04827651166,17744.984699553548,1842.0105052139406,1709.7036934552743
608725.8652887542,695451.4642964001,28133.11579598901,109780.63993402726,280128.86971972743
408907.5064123759,359902.1058958345,1136543.6800526138,644495.7080677075,97083.01816947656
998860.6943706402,862881.7604842697,1088248.1937397146,371440.47284955846,672.5857731497817
964279.503146234,174554.97546355758,1112.9675923436298,192114.60486301,128.9150309086108
140078.22700980087,432369.40816215484,835116.3906141424,1220.6073527398112,508479.808615607
71771.61717192232,1483814.1262497003,1437.0844157202664,24951.76635840966,504580.53964225156
771238.4224434022,71679.17435024737,608811.9339829305,620642.5957178976,47929.83805300499
62572.7108859969,572.9692579710536,700257.8608516669,22145.570472022897,983.844933495333
187154.32802225798,205.00904372893274,158012.9424798649,595992.1123071954,856379.6994457262
156599.36707766054,650.6012240583514,253064.02668192502,1158381.822798435,183571.3902261726
268084.10305385594,551641.6538976644,1017571.5160119387,268426.712612023,317004.4203093264
84302.25232206291,941.2676447483536,993.0295765661576,155464.00982343635,1253.4772714687424
38.871501847330364,883640.5735292066,404.468073669108,49972.47919654555,23356.618396677208
40907.65075508041,245445.5593175118,331023.6448324887,857.6477745987504,152.9215653355932
179734.8577104556,4834.150360999658,778861.2095162933,1118.2501937525376,1316.177008361803
112968.48915525488,143290.39748054347,45388.72934921438,793.444008823586,366653.65025776485
252518.0836554299,512.6588302818418,348047.0885565076,220200.97375482525,87949.73098226008
548296.8925527153,1250.5770012548746,573004.0203748618,330948.10969134624,1503.9265409510263
1361.7213924562675,543.1351838877308,985.2036087876477,6761.176935417592,556932.0360079575
1482.8958643655642,491642.1538039652,1311.8237265026255,1417045.4697287811,1505.1208260962012
1575.2680987877975,741199.4768271819,884.1261864020053,1010167.2836741597,405919.5983509264
597454.3004937156,140548.28148441436,747604.1645299136,147734.1809116522,780.3106612937263
868165.3778160831,1051507.9533217677,717.2434121030674,654.4550345210155,385134.4926157905
153468.2959594163,39061.98760559202,841001.3350848366,21384.055573909543,221871.3857298884
628.2781035595253,25511.441463301744,77728.27181177447,72230.96629662756,30236.01379867198
1083.591342994143,1081.7966903502238,73437.04032131853,160.85140646324726,739.9153613429371
148278.15020239708,466431.5576083499,822.3784039110615,52927.29610372006,130302.54742904054
61554.38120502677,201741.9199909132,60782.032496264015,164416.52737005457,31174.1052020715
58231.00632506354,297089.61768472765,81698.4916040614,369476.80312226206,86443.1797933661
286303.8728716986,246.15917887161777,262936.7238684102,250383.1110508589,682.788782160671
321865.3234501065,126296.83567973407,1196.4594818992773,1266.0472776960378,110591.12422579445
