Perfect_Cost
85560.98383923832
77034.4275075548
76459.02351819625
58055.05232700209
60072.55233450249
88923.1208996338
136423.44096778973
123711.11520668691
110133.18241606766
120252.03863609549
160591.584434557
112806.72633780744
91039.14070536429
101926.59993342894
86634.75726187906
121181.35202967832
111491.10584920345
84435.51023067246
106317.45985494612
136778.3589850946
126737.44353528584
122012.35368874943
126728.70952552666
103478.79489530239
116237.4924285752
145335.58570067605
120285.880981568
127829.19255410795
115992.13551273316
101860.37296494673
152577.96834711783
130877.3558808984
125894.61329673573
107006.99728226574
98164.07934584306
111943.7469597394
109151.75485422612
95585.6716143008
113424.34885079553
114883.79926958747
97774.99582529208
93219.82973928034
95207.1369004723
106727.79807171412
87609.10723537068
96597.84047900862
116956.64187645551
120023.60291837175
128837.96866364045
98569.71964577035
91693.34741060255
67496.44681212031
92174.74479747709
104149.3431188337
88666.97291951127
97919.86732195226
102862.0560805623
97476.97439261149
107671.15301393246
96626.6420156118
82379.43298915091
64545.196804619285
71283.94682711975
60558.94679712074
57211.30232700189
55816.94731173423
63903.94680462011
78820.07290820843
94984.95349114644
