Perfect_Cost
94861.51826374348
93767.05923097802
90096.91848598019
68895.19679712225
78382.60969376127
117591.18553679876
163440.39802145926
150430.20311012617
129610.92698133463
141336.1025864372
183300.1210454865
132252.95966662667
117612.33700906565
134742.14746936838
116190.95920989517
148973.10927886347
125824.74132347832
97001.0621889438
130886.08989065769
162774.03500967094
155701.58480774492
141930.26084689065
155688.17668162924
118272.26241582124
134969.2312514486
159898.38801361868
132466.94246027118
153681.42712186155
132532.44740244775
121662.92816579078
178059.429255555
154097.07903142937
160792.83500318447
123156.50671371914
127632.67772757438
138011.7760175702
125964.48521759
111461.4937778776
130615.33611218877
139708.81846180512
118767.20647089081
117531.96149567682
118657.21888617672
128078.1113343818
101723.77980830033
112256.78851576307
142014.50714715154
141495.7271889584
153091.46957279826
120230.88716383015
121228.64970479273
85079.77428425918
112019.8921989811
131947.26995393244
110949.6285754544
127855.39453097827
128392.53505683363
119710.5613623479
127248.38208426881
116567.45513195354
108326.84809577878
82192.51685893265
92697.28729306461
81774.93830568362
76724.38388830463
67256.44682712002
85242.82878286355
106064.1015721341
