load (MW)
1404.416667
1179.583334
1203.25
939.4166665
895.8333335
1311.833334
2167.833334
2092.0
1764.583334
1950.416667
2533.666667
1911.416667
1438.666667
1481.916667
1428.25
1890.083334
1857.666667
1453.833334
1603.75
2210.083334
2106.833334
2010.75
2023.416667
1732.25
1839.083334
2493.416667
2066.666667
2020.5
1973.916667
1641.333334
2336.333334
2124.5
1932.5
1645.833334
1559.916667
1756.75
1825.5
1606.333334
1901.666667
1806.166667
1608.166667
1494.083334
1534.75
1760.166667
1422.833334
1501.75
1830.083334
2043.75
1994.583334
1514.666667
1306.833334
1052.916667
1471.0
1560.25
1439.333334
1384.583334
1632.0
1595.0
1650.666667
1407.583334
1085.583334
963.75
1008.25
864.3333335
834.6666665
864.4166665
890.0833335
1028.25
1412.25
